player_name,rank_tier,lp,region_rank,match_history_ids,match_data
Faker#031,Challenger,1219.0,1.0,"SG2_41402180,SG2_41216261,SG2_41210887,SG2_41017998,SG2_40924119,SG2_40916143,SG2_40871162,SG2_40863834,SG2_40858412,SG2_40849983,SG2_40821244,SG2_40754461,SG2_40700848,SG2_40699177,SG2_40656730,SG2_40654772,SG2_40654402,SG2_40620505,SG2_40620155,SG2_40594946,SG2_40594637,SG2_40546744,SG2_40540963,SG2_40542073,SG2_40506639,SG2_40500765,SG2_40491606,SG2_40489145,SG2_40473323,SG2_40458445,SG2_40453034,SG2_40441789,SG2_40392310,SG2_40391785,SG2_40368662,SG2_40362919,SG2_40362191,SG2_40351885,SG2_40356008,SG2_40350513","[{'match_id': 'SG2_41402180', 'win': False, 'gameCreation': 1731251004219, 'kda': 4.6}, {'match_id': 'SG2_41216261', 'win': False, 'gameCreation': 1731005975067, 'kda': 1.0}, {'match_id': 'SG2_41210887', 'win': False, 'gameCreation': 1731003300605, 'kda': 1.17}, {'match_id': 'SG2_41017998', 'win': True, 'gameCreation': 1730723709639, 'kda': 6.75}, {'match_id': 'SG2_40924119', 'win': True, 'gameCreation': 1730563446469, 'kda': 3.25}, {'match_id': 'SG2_40916143', 'win': False, 'gameCreation': 1730554502547, 'kda': 0.8}, {'match_id': 'SG2_40871162', 'win': True, 'gameCreation': 1730478694389, 'kda': 0.0}, {'match_id': 'SG2_40863834', 'win': False, 'gameCreation': 1730474379631, 'kda': 2.5}, {'match_id': 'SG2_40858412', 'win': True, 'gameCreation': 1730469537040, 'kda': 5.67}, {'match_id': 'SG2_40849983', 'win': False, 'gameCreation': 1730462760281, 'kda': 1.0}, {'match_id': 'SG2_40821244', 'win': True, 'gameCreation': 1730391214805, 'kda': 3.33}, {'match_id': 'SG2_40754461', 'win': False, 'gameCreation': 1730300350313, 'kda': 1.14}, {'match_id': 'SG2_40700848', 'win': False, 'gameCreation': 1730217702325, 'kda': 1.0}, {'match_id': 'SG2_40699177', 'win': False, 'gameCreation': 1730213907059, 'kda': 2.33}, {'match_id': 'SG2_40656730', 'win': True, 'gameCreation': 1730140840589, 'kda': 2.71}, {'match_id': 'SG2_40654772', 'win': True, 'gameCreation': 1730136006730, 'kda': 4.5}, {'match_id': 'SG2_40654402', 'win': False, 'gameCreation': 1730134223560, 'kda': 0.44}, {'match_id': 'SG2_40620505', 'win': True, 'gameCreation': 1730092017266, 'kda': 1.88}, {'match_id': 'SG2_40620155', 'win': True, 'gameCreation': 1730088057881, 'kda': 2.5}, {'match_id': 'SG2_40594946', 'win': False, 'gameCreation': 1730032321340, 'kda': 0.6}, {'match_id': 'SG2_40594637', 'win': False, 'gameCreation': 1730030948707, 'kda': 0.71}, {'match_id': 'SG2_40546744', 'win': True, 'gameCreation': 1729951750769, 'kda': 2.0}, {'match_id': 'SG2_40540963', 'win': False, 'gameCreation': 1729947491824, 'kda': 1.1}, {'match_id': 'SG2_40542073', 'win': False, 'gameCreation': 1729943814690, 'kda': 1.6}, {'match_id': 'SG2_40506639', 'win': False, 'gameCreation': 1729874342703, 'kda': 2.0}, {'match_id': 'SG2_40500765', 'win': False, 'gameCreation': 1729870562440, 'kda': 1.89}, {'match_id': 'SG2_40491606', 'win': True, 'gameCreation': 1729860910974, 'kda': 3.25}, {'match_id': 'SG2_40489145', 'win': False, 'gameCreation': 1729858391771, 'kda': 1.33}, {'match_id': 'SG2_40473323', 'win': True, 'gameCreation': 1729830596731, 'kda': 5.33}, {'match_id': 'SG2_40458445', 'win': True, 'gameCreation': 1729784842643, 'kda': 3.43}, {'match_id': 'SG2_40453034', 'win': False, 'gameCreation': 1729780266901, 'kda': 1.33}, {'match_id': 'SG2_40441789', 'win': False, 'gameCreation': 1729771877753, 'kda': 1.55}, {'match_id': 'SG2_40392310', 'win': False, 'gameCreation': 1729675643916, 'kda': 0.22}, {'match_id': 'SG2_40391785', 'win': True, 'gameCreation': 1729672493443, 'kda': 3.0}, {'match_id': 'SG2_40368662', 'win': True, 'gameCreation': 1729614071348, 'kda': 6.5}, {'match_id': 'SG2_40362919', 'win': True, 'gameCreation': 1729610125638, 'kda': 9.0}, {'match_id': 'SG2_40362191', 'win': False, 'gameCreation': 1729606611072, 'kda': 1.43}, {'match_id': 'SG2_40351885', 'win': False, 'gameCreation': 1729603142218, 'kda': 0.75}, {'match_id': 'SG2_40356008', 'win': False, 'gameCreation': 1729600316661, 'kda': 2.71}, {'match_id': 'SG2_40350513', 'win': True, 'gameCreation': 1729596544207, 'kda': 1.3}]"
Sevaski#aaa,Challenger,1078.0,2.0,"SG2_41406079,SG2_41381519,SG2_41375077,SG2_41351197,SG2_41349032,SG2_41336574,SG2_41308333,SG2_41304020,SG2_41298741,SG2_41296720,SG2_41273687,SG2_41269853,SG2_41244632,SG2_41239759,SG2_41237698,SG2_41235777,SG2_41181176,SG2_41177591,SG2_41145455,SG2_41144487,SG2_41140363,SG2_41132326,SG2_41096559,SG2_41090551,SG2_41088615,SG2_41085156,SG2_41080476,SG2_41074138,SG2_40990277,SG2_40907775,SG2_40906129,SG2_40898220,SG2_40854898,SG2_40851447,SG2_40849220,SG2_40837735,SG2_40736800,SG2_40734321,SG2_40731773,SG2_40729221","[{'match_id': 'SG2_41406079', 'win': True, 'gameCreation': 1731253492316, 'kda': 1.75}, {'match_id': 'SG2_41381519', 'win': False, 'gameCreation': 1731235388640, 'kda': 0.45}, {'match_id': 'SG2_41375077', 'win': True, 'gameCreation': 1731227933474, 'kda': 5.67}, {'match_id': 'SG2_41351197', 'win': False, 'gameCreation': 1731187063633, 'kda': 1.17}, {'match_id': 'SG2_41349032', 'win': True, 'gameCreation': 1731181616250, 'kda': 1.0}, {'match_id': 'SG2_41336574', 'win': True, 'gameCreation': 1731170337967, 'kda': 2.0}, {'match_id': 'SG2_41308333', 'win': True, 'gameCreation': 1731147305203, 'kda': 4.6}, {'match_id': 'SG2_41304020', 'win': True, 'gameCreation': 1731142006876, 'kda': 4.0}, {'match_id': 'SG2_41298741', 'win': True, 'gameCreation': 1731139923672, 'kda': 6.0}, {'match_id': 'SG2_41296720', 'win': True, 'gameCreation': 1731136993077, 'kda': 0.94}, {'match_id': 'SG2_41273687', 'win': True, 'gameCreation': 1731093113792, 'kda': 4.33}, {'match_id': 'SG2_41269853', 'win': True, 'gameCreation': 1731088810335, 'kda': 2.25}, {'match_id': 'SG2_41244632', 'win': False, 'gameCreation': 1731069379623, 'kda': 0.25}, {'match_id': 'SG2_41239759', 'win': False, 'gameCreation': 1731065288114, 'kda': 1.36}, {'match_id': 'SG2_41237698', 'win': False, 'gameCreation': 1731062646201, 'kda': 1.12}, {'match_id': 'SG2_41235777', 'win': True, 'gameCreation': 1731059823145, 'kda': 4.25}, {'match_id': 'SG2_41181176', 'win': True, 'gameCreation': 1730979975990, 'kda': 3.0}, {'match_id': 'SG2_41177591', 'win': True, 'gameCreation': 1730977335775, 'kda': 4.25}, {'match_id': 'SG2_41145455', 'win': False, 'gameCreation': 1730914598995, 'kda': 2.25}, {'match_id': 'SG2_41144487', 'win': True, 'gameCreation': 1730911016894, 'kda': 2.86}, {'match_id': 'SG2_41140363', 'win': True, 'gameCreation': 1730907236057, 'kda': 6.0}, {'match_id': 'SG2_41132326', 'win': True, 'gameCreation': 1730901344736, 'kda': 6.0}, {'match_id': 'SG2_41096559', 'win': True, 'gameCreation': 1730833808988, 'kda': 3.12}, {'match_id': 'SG2_41090551', 'win': False, 'gameCreation': 1730826996434, 'kda': 0.6}, {'match_id': 'SG2_41088615', 'win': True, 'gameCreation': 1730823479856, 'kda': 13.0}, {'match_id': 'SG2_41085156', 'win': True, 'gameCreation': 1730820049156, 'kda': 1.5}, {'match_id': 'SG2_41080476', 'win': True, 'gameCreation': 1730816768150, 'kda': 2.33}, {'match_id': 'SG2_41074138', 'win': True, 'gameCreation': 1730812446529, 'kda': 1.14}, {'match_id': 'SG2_40990277', 'win': True, 'gameCreation': 1730658540653, 'kda': 2.5}, {'match_id': 'SG2_40907775', 'win': False, 'gameCreation': 1730547847428, 'kda': 1.17}, {'match_id': 'SG2_40906129', 'win': True, 'gameCreation': 1730543389265, 'kda': 1.2}, {'match_id': 'SG2_40898220', 'win': False, 'gameCreation': 1730534763865, 'kda': 1.0}, {'match_id': 'SG2_40854898', 'win': True, 'gameCreation': 1730467527945, 'kda': 5.0}, {'match_id': 'SG2_40851447', 'win': True, 'gameCreation': 1730460855208, 'kda': 4.5}, {'match_id': 'SG2_40849220', 'win': False, 'gameCreation': 1730458248514, 'kda': 0.82}, {'match_id': 'SG2_40837735', 'win': True, 'gameCreation': 1730442861494, 'kda': 2.33}, {'match_id': 'SG2_40736800', 'win': True, 'gameCreation': 1730281611518, 'kda': 5.0}, {'match_id': 'SG2_40734321', 'win': False, 'gameCreation': 1730278558899, 'kda': 2.0}, {'match_id': 'SG2_40731773', 'win': False, 'gameCreation': 1730275554429, 'kda': 1.4}, {'match_id': 'SG2_40729221', 'win': False, 'gameCreation': 1730272036421, 'kda': 2.33}]"
NekoDesu#1009,Challenger,693.0,3.0,"SG2_41198884,SG2_41181176,SG2_41177591,SG2_41175915,SG2_41176115,SG2_40742927,SG2_40545283,SG2_40397784,SG2_40397152,SG2_40201580,SG2_40201166,SG2_40199473,SG2_40166219,SG2_40163492,SG2_40161088,SG2_40154183,SG2_40149568,SG2_40151058,SG2_40143790,SG2_40141575,SG2_40139315,SG2_40112995,SG2_40111370,SG2_40106783,SG2_40110336,SG2_40106096,SG2_40099637,SG2_40102176,SG2_40098695,SG2_40055703,SG2_40054135,SG2_40046760,SG2_40050432,SG2_40048264,SG2_40044879,SG2_40013034,SG2_40008106,SG2_40003254,SG2_39998769,SG2_39997504","[{'match_id': 'SG2_41198884', 'win': True, 'gameCreation': 1730993126735, 'kda': 15.0}, {'match_id': 'SG2_41181176', 'win': True, 'gameCreation': 1730979975990, 'kda': 3.0}, {'match_id': 'SG2_41177591', 'win': True, 'gameCreation': 1730977335775, 'kda': 4.25}, {'match_id': 'SG2_41175915', 'win': False, 'gameCreation': 1730974384583, 'kda': 0.6}, {'match_id': 'SG2_41176115', 'win': False, 'gameCreation': 1730970877484, 'kda': 1.86}, {'match_id': 'SG2_40742927', 'win': False, 'gameCreation': 1730292307508, 'kda': 3.0}, {'match_id': 'SG2_40545283', 'win': False, 'gameCreation': 1729949873506, 'kda': 1.67}, {'match_id': 'SG2_40397784', 'win': True, 'gameCreation': 1729685463825, 'kda': 2.12}, {'match_id': 'SG2_40397152', 'win': False, 'gameCreation': 1729681714215, 'kda': 3.0}, {'match_id': 'SG2_40201580', 'win': True, 'gameCreation': 1729330339504, 'kda': 1.25}, {'match_id': 'SG2_40201166', 'win': False, 'gameCreation': 1729327502816, 'kda': 1.29}, {'match_id': 'SG2_40199473', 'win': False, 'gameCreation': 1729324280396, 'kda': 1.29}, {'match_id': 'SG2_40166219', 'win': False, 'gameCreation': 1729265978572, 'kda': 1.22}, {'match_id': 'SG2_40163492', 'win': True, 'gameCreation': 1729263231623, 'kda': 2.5}, {'match_id': 'SG2_40161088', 'win': True, 'gameCreation': 1729260380279, 'kda': 4.33}, {'match_id': 'SG2_40154183', 'win': False, 'gameCreation': 1729254711255, 'kda': 2.0}, {'match_id': 'SG2_40149568', 'win': False, 'gameCreation': 1729250289245, 'kda': 4.4}, {'match_id': 'SG2_40151058', 'win': False, 'gameCreation': 1729246423819, 'kda': 1.67}, {'match_id': 'SG2_40143790', 'win': True, 'gameCreation': 1729243444839, 'kda': 3.0}, {'match_id': 'SG2_40141575', 'win': False, 'gameCreation': 1729241238643, 'kda': 1.11}, {'match_id': 'SG2_40139315', 'win': True, 'gameCreation': 1729230299608, 'kda': 1.36}, {'match_id': 'SG2_40112995', 'win': False, 'gameCreation': 1729180894584, 'kda': 1.12}, {'match_id': 'SG2_40111370', 'win': False, 'gameCreation': 1729177562870, 'kda': 1.2}, {'match_id': 'SG2_40106783', 'win': False, 'gameCreation': 1729174632988, 'kda': 2.2}, {'match_id': 'SG2_40110336', 'win': True, 'gameCreation': 1729173086976, 'kda': 12.0}, {'match_id': 'SG2_40106096', 'win': True, 'gameCreation': 1729170866949, 'kda': 0.0}, {'match_id': 'SG2_40099637', 'win': False, 'gameCreation': 1729167598801, 'kda': 3.0}, {'match_id': 'SG2_40102176', 'win': True, 'gameCreation': 1729164091495, 'kda': 1.83}, {'match_id': 'SG2_40098695', 'win': False, 'gameCreation': 1729161051474, 'kda': 1.0}, {'match_id': 'SG2_40055703', 'win': False, 'gameCreation': 1729084546600, 'kda': 6.0}, {'match_id': 'SG2_40054135', 'win': True, 'gameCreation': 1729081013342, 'kda': 0.67}, {'match_id': 'SG2_40046760', 'win': True, 'gameCreation': 1729077964602, 'kda': 3.4}, {'match_id': 'SG2_40050432', 'win': False, 'gameCreation': 1729075071632, 'kda': 1.4}, {'match_id': 'SG2_40048264', 'win': False, 'gameCreation': 1729073257137, 'kda': 1.25}, {'match_id': 'SG2_40044879', 'win': False, 'gameCreation': 1729070331474, 'kda': 2.17}, {'match_id': 'SG2_40013034', 'win': False, 'gameCreation': 1729004302503, 'kda': 1.33}, {'match_id': 'SG2_40008106', 'win': True, 'gameCreation': 1729000804081, 'kda': 1.0}, {'match_id': 'SG2_40003254', 'win': False, 'gameCreation': 1728998125535, 'kda': 0.0}, {'match_id': 'SG2_39998769', 'win': False, 'gameCreation': 1728995572308, 'kda': 0.71}, {'match_id': 'SG2_39997504', 'win': True, 'gameCreation': 1728993179070, 'kda': 8.0}]"
Inevitabilis#Death,GrandMaster,424.0,4.0,"SG2_41416102,SG2_41412231,SG2_41405882,SG2_41401531,SG2_41397324,SG2_41390908,SG2_41385998,SG2_41385269,SG2_41268525,SG2_41266150,SG2_41259948,SG2_41257247,SG2_41254069,SG2_41246585,SG2_41243288,SG2_41239588,SG2_41235777,SG2_41195335,SG2_41192050,SG2_41187201,SG2_41183726,SG2_41181176,SG2_41179349,SG2_41145455,SG2_41143403,SG2_41136650,SG2_41132326,SG2_41126510,SG2_41123795,SG2_41121355,SG2_41120663,SG2_41119189,SG2_41113809,SG2_41033862,SG2_41030515,SG2_41027669,SG2_41023951,SG2_41021630,SG2_41016943,SG2_40983105","[{'match_id': 'SG2_41416102', 'win': False, 'gameCreation': 1731262454787, 'kda': 0.9}, {'match_id': 'SG2_41412231', 'win': False, 'gameCreation': 1731258249740, 'kda': 0.82}, {'match_id': 'SG2_41405882', 'win': False, 'gameCreation': 1731254634483, 'kda': 0.89}, {'match_id': 'SG2_41401531', 'win': True, 'gameCreation': 1731251055484, 'kda': 6.33}, {'match_id': 'SG2_41397324', 'win': False, 'gameCreation': 1731248002924, 'kda': 0.62}, {'match_id': 'SG2_41390908', 'win': True, 'gameCreation': 1731245194769, 'kda': 1.0}, {'match_id': 'SG2_41385998', 'win': True, 'gameCreation': 1731241194426, 'kda': 10.0}, {'match_id': 'SG2_41385269', 'win': False, 'gameCreation': 1731238349302, 'kda': 0.86}, {'match_id': 'SG2_41268525', 'win': False, 'gameCreation': 1731085903091, 'kda': 1.11}, {'match_id': 'SG2_41266150', 'win': True, 'gameCreation': 1731083767306, 'kda': 0.67}, {'match_id': 'SG2_41259948', 'win': False, 'gameCreation': 1731081413586, 'kda': 3.2}, {'match_id': 'SG2_41257247', 'win': True, 'gameCreation': 1731078636077, 'kda': 2.0}, {'match_id': 'SG2_41254069', 'win': True, 'gameCreation': 1731075575617, 'kda': 4.75}, {'match_id': 'SG2_41246585', 'win': True, 'gameCreation': 1731071170384, 'kda': 2.0}, {'match_id': 'SG2_41243288', 'win': True, 'gameCreation': 1731067716949, 'kda': 4.5}, {'match_id': 'SG2_41239588', 'win': False, 'gameCreation': 1731064303686, 'kda': 6.0}, {'match_id': 'SG2_41235777', 'win': True, 'gameCreation': 1731059823145, 'kda': 4.25}, {'match_id': 'SG2_41195335', 'win': True, 'gameCreation': 1730989416181, 'kda': 2.8}, {'match_id': 'SG2_41192050', 'win': True, 'gameCreation': 1730986441432, 'kda': 11.0}, {'match_id': 'SG2_41187201', 'win': False, 'gameCreation': 1730983805106, 'kda': 1.33}, {'match_id': 'SG2_41183726', 'win': False, 'gameCreation': 1730982108218, 'kda': 0.38}, {'match_id': 'SG2_41181176', 'win': True, 'gameCreation': 1730979975990, 'kda': 3.0}, {'match_id': 'SG2_41179349', 'win': False, 'gameCreation': 1730976485333, 'kda': 2.67}, {'match_id': 'SG2_41145455', 'win': False, 'gameCreation': 1730914598995, 'kda': 2.25}, {'match_id': 'SG2_41143403', 'win': True, 'gameCreation': 1730910694581, 'kda': 1.4}, {'match_id': 'SG2_41136650', 'win': False, 'gameCreation': 1730905149266, 'kda': 1.0}, {'match_id': 'SG2_41132326', 'win': True, 'gameCreation': 1730901344736, 'kda': 6.0}, {'match_id': 'SG2_41126510', 'win': True, 'gameCreation': 1730898766373, 'kda': 2.67}, {'match_id': 'SG2_41123795', 'win': False, 'gameCreation': 1730896104774, 'kda': 0.5}, {'match_id': 'SG2_41121355', 'win': False, 'gameCreation': 1730893707608, 'kda': 0.62}, {'match_id': 'SG2_41120663', 'win': True, 'gameCreation': 1730890446871, 'kda': 1.56}, {'match_id': 'SG2_41119189', 'win': False, 'gameCreation': 1730887585156, 'kda': 0.86}, {'match_id': 'SG2_41113809', 'win': False, 'gameCreation': 1730884960573, 'kda': 0.67}, {'match_id': 'SG2_41033862', 'win': True, 'gameCreation': 1730735548876, 'kda': 4.5}, {'match_id': 'SG2_41030515', 'win': False, 'gameCreation': 1730732830550, 'kda': 1.67}, {'match_id': 'SG2_41027669', 'win': False, 'gameCreation': 1730730633123, 'kda': 1.0}, {'match_id': 'SG2_41023951', 'win': True, 'gameCreation': 1730728534670, 'kda': 3.0}, {'match_id': 'SG2_41021630', 'win': True, 'gameCreation': 1730725898911, 'kda': 9.0}, {'match_id': 'SG2_41016943', 'win': True, 'gameCreation': 1730721447944, 'kda': 14.0}, {'match_id': 'SG2_40983105', 'win': False, 'gameCreation': 1730648825411, 'kda': 1.33}]"
Faker#5STAR,GrandMaster,348.0,5.0,"SG2_41417322,SG2_41416061,SG2_41385875,SG2_41385269,SG2_41381936,SG2_41381226,SG2_41196757,SG2_41135730,SG2_41132326,SG2_41078586,SG2_41076671,SG2_41072724,SG2_41062443,SG2_41058942,SG2_41038527,SG2_41036392,SG2_41031897,SG2_41023384,SG2_40993025,SG2_40990277,SG2_40986771,SG2_40985519,SG2_40981687,SG2_40973901,SG2_40975053,SG2_40971272,SG2_40965667,SG2_40963829,SG2_40963224,SG2_40960423,SG2_40931709,SG2_40932117,SG2_40909235,SG2_40893053,SG2_40841237,SG2_40831417,SG2_40832108,SG2_40800013,SG2_40794497,SG2_40708740","[{'match_id': 'SG2_41417322', 'win': True, 'gameCreation': 1731265692155, 'kda': 1.73}, {'match_id': 'SG2_41416061', 'win': True, 'gameCreation': 1731262233297, 'kda': 1.6}, {'match_id': 'SG2_41385875', 'win': True, 'gameCreation': 1731240805857, 'kda': 2.0}, {'match_id': 'SG2_41385269', 'win': False, 'gameCreation': 1731238349302, 'kda': 0.86}, {'match_id': 'SG2_41381936', 'win': False, 'gameCreation': 1731236974743, 'kda': 1.0}, {'match_id': 'SG2_41381226', 'win': False, 'gameCreation': 1731234213831, 'kda': 1.5}, {'match_id': 'SG2_41196757', 'win': False, 'gameCreation': 1730990515434, 'kda': 7.0}, {'match_id': 'SG2_41135730', 'win': True, 'gameCreation': 1730905370387, 'kda': 2.5}, {'match_id': 'SG2_41132326', 'win': True, 'gameCreation': 1730901344736, 'kda': 6.0}, {'match_id': 'SG2_41078586', 'win': True, 'gameCreation': 1730816875339, 'kda': 5.75}, {'match_id': 'SG2_41076671', 'win': True, 'gameCreation': 1730814346772, 'kda': 3.25}, {'match_id': 'SG2_41072724', 'win': True, 'gameCreation': 1730811114677, 'kda': 7.25}, {'match_id': 'SG2_41062443', 'win': True, 'gameCreation': 1730798702949, 'kda': 0.0}, {'match_id': 'SG2_41058942', 'win': False, 'gameCreation': 1730795843094, 'kda': 2.12}, {'match_id': 'SG2_41038527', 'win': True, 'gameCreation': 1730739663582, 'kda': 11.0}, {'match_id': 'SG2_41036392', 'win': False, 'gameCreation': 1730735983484, 'kda': 4.0}, {'match_id': 'SG2_41031897', 'win': True, 'gameCreation': 1730734082853, 'kda': 10.0}, {'match_id': 'SG2_41023384', 'win': False, 'gameCreation': 1730726842031, 'kda': 1.3}, {'match_id': 'SG2_40993025', 'win': False, 'gameCreation': 1730661985379, 'kda': 1.9}, {'match_id': 'SG2_40990277', 'win': True, 'gameCreation': 1730658540653, 'kda': 2.5}, {'match_id': 'SG2_40986771', 'win': False, 'gameCreation': 1730655421216, 'kda': 2.0}, {'match_id': 'SG2_40985519', 'win': True, 'gameCreation': 1730652588488, 'kda': 15.0}, {'match_id': 'SG2_40981687', 'win': True, 'gameCreation': 1730649574425, 'kda': 1.17}, {'match_id': 'SG2_40973901', 'win': False, 'gameCreation': 1730644268588, 'kda': 1.33}, {'match_id': 'SG2_40975053', 'win': True, 'gameCreation': 1730642816628, 'kda': 1.0}, {'match_id': 'SG2_40971272', 'win': False, 'gameCreation': 1730640351179, 'kda': 2.0}, {'match_id': 'SG2_40965667', 'win': False, 'gameCreation': 1730636833971, 'kda': 4.75}, {'match_id': 'SG2_40963829', 'win': True, 'gameCreation': 1730634505558, 'kda': 3.0}, {'match_id': 'SG2_40963224', 'win': True, 'gameCreation': 1730631309547, 'kda': 6.5}, {'match_id': 'SG2_40960423', 'win': False, 'gameCreation': 1730628529371, 'kda': 1.57}, {'match_id': 'SG2_40931709', 'win': True, 'gameCreation': 1730576681153, 'kda': 4.33}, {'match_id': 'SG2_40932117', 'win': True, 'gameCreation': 1730574243816, 'kda': 11.0}, {'match_id': 'SG2_40909235', 'win': True, 'gameCreation': 1730548971748, 'kda': 2.6}, {'match_id': 'SG2_40893053', 'win': True, 'gameCreation': 1730528906989, 'kda': 1.67}, {'match_id': 'SG2_40841237', 'win': False, 'gameCreation': 1730446427288, 'kda': 0.44}, {'match_id': 'SG2_40831417', 'win': False, 'gameCreation': 1730405264948, 'kda': 1.36}, {'match_id': 'SG2_40832108', 'win': False, 'gameCreation': 1730402722612, 'kda': 0.89}, {'match_id': 'SG2_40800013', 'win': False, 'gameCreation': 1730367374388, 'kda': 2.75}, {'match_id': 'SG2_40794497', 'win': False, 'gameCreation': 1730364949163, 'kda': 1.33}, {'match_id': 'SG2_40708740', 'win': False, 'gameCreation': 1730226464826, 'kda': 1.5}]"
Yril#Yril,GrandMaster,314.0,6.0,"SG2_41401531,SG2_41398646,SG2_41396416,SG2_41389985,SG2_41382069,SG2_41352273,SG2_41351197,SG2_41338400,SG2_41306967,SG2_41308033,SG2_41305136,SG2_41304020,SG2_41239759,SG2_41237698,SG2_41236897,SG2_41211085,SG2_41075930,SG2_41074138,SG2_41073121,SG2_41072217,SG2_40983105,SG2_40959260,SG2_40905651,SG2_40906129,SG2_40903442,SG2_40877414,SG2_40875568,SG2_40858668,SG2_40852685,SG2_40850474,SG2_40850240,SG2_40848795,SG2_40826449,SG2_40822736,SG2_40822147,SG2_40806504,SG2_40807112,SG2_40803692,SG2_40804160,SG2_40789397","[{'match_id': 'SG2_41401531', 'win': True, 'gameCreation': 1731251055484, 'kda': 6.33}, {'match_id': 'SG2_41398646', 'win': True, 'gameCreation': 1731249702444, 'kda': 4.0}, {'match_id': 'SG2_41396416', 'win': True, 'gameCreation': 1731247363603, 'kda': 0.5}, {'match_id': 'SG2_41389985', 'win': False, 'gameCreation': 1731244326457, 'kda': 0.33}, {'match_id': 'SG2_41382069', 'win': False, 'gameCreation': 1731234910615, 'kda': 1.15}, {'match_id': 'SG2_41352273', 'win': True, 'gameCreation': 1731190136275, 'kda': 2.17}, {'match_id': 'SG2_41351197', 'win': False, 'gameCreation': 1731187063633, 'kda': 1.17}, {'match_id': 'SG2_41338400', 'win': False, 'gameCreation': 1731171407940, 'kda': 1.0}, {'match_id': 'SG2_41306967', 'win': False, 'gameCreation': 1731148940165, 'kda': 2.4}, {'match_id': 'SG2_41308033', 'win': False, 'gameCreation': 1731146098575, 'kda': 0.5}, {'match_id': 'SG2_41305136', 'win': False, 'gameCreation': 1731144909006, 'kda': 0.5}, {'match_id': 'SG2_41304020', 'win': True, 'gameCreation': 1731142006876, 'kda': 4.0}, {'match_id': 'SG2_41239759', 'win': False, 'gameCreation': 1731065288114, 'kda': 1.36}, {'match_id': 'SG2_41237698', 'win': False, 'gameCreation': 1731062646201, 'kda': 1.12}, {'match_id': 'SG2_41236897', 'win': False, 'gameCreation': 1731060477056, 'kda': 0.5}, {'match_id': 'SG2_41211085', 'win': False, 'gameCreation': 1730999859968, 'kda': 3.0}, {'match_id': 'SG2_41075930', 'win': True, 'gameCreation': 1730815129142, 'kda': 2.75}, {'match_id': 'SG2_41074138', 'win': True, 'gameCreation': 1730812446529, 'kda': 1.14}, {'match_id': 'SG2_41073121', 'win': True, 'gameCreation': 1730810582943, 'kda': 3.6}, {'match_id': 'SG2_41072217', 'win': True, 'gameCreation': 1730808881577, 'kda': 3.0}, {'match_id': 'SG2_40983105', 'win': False, 'gameCreation': 1730648825411, 'kda': 1.33}, {'match_id': 'SG2_40959260', 'win': True, 'gameCreation': 1730626860960, 'kda': 4.33}, {'match_id': 'SG2_40905651', 'win': False, 'gameCreation': 1730545982848, 'kda': 1.0}, {'match_id': 'SG2_40906129', 'win': True, 'gameCreation': 1730543389265, 'kda': 1.2}, {'match_id': 'SG2_40903442', 'win': True, 'gameCreation': 1730541233335, 'kda': 4.0}, {'match_id': 'SG2_40877414', 'win': True, 'gameCreation': 1730488909915, 'kda': 2.5}, {'match_id': 'SG2_40875568', 'win': False, 'gameCreation': 1730484946796, 'kda': 0.5}, {'match_id': 'SG2_40858668', 'win': True, 'gameCreation': 1730470412455, 'kda': 2.0}, {'match_id': 'SG2_40852685', 'win': True, 'gameCreation': 1730462932207, 'kda': 3.4}, {'match_id': 'SG2_40850474', 'win': True, 'gameCreation': 1730460626874, 'kda': 4.67}, {'match_id': 'SG2_40850240', 'win': False, 'gameCreation': 1730459081300, 'kda': 0.25}, {'match_id': 'SG2_40848795', 'win': False, 'gameCreation': 1730457108999, 'kda': 1.67}, {'match_id': 'SG2_40826449', 'win': False, 'gameCreation': 1730396974431, 'kda': 1.73}, {'match_id': 'SG2_40822736', 'win': False, 'gameCreation': 1730393382480, 'kda': 1.0}, {'match_id': 'SG2_40822147', 'win': True, 'gameCreation': 1730391159414, 'kda': 5.0}, {'match_id': 'SG2_40806504', 'win': False, 'gameCreation': 1730378940864, 'kda': 1.9}, {'match_id': 'SG2_40807112', 'win': True, 'gameCreation': 1730377322249, 'kda': 7.0}, {'match_id': 'SG2_40803692', 'win': True, 'gameCreation': 1730375593644, 'kda': 6.0}, {'match_id': 'SG2_40804160', 'win': True, 'gameCreation': 1730372707524, 'kda': 3.0}, {'match_id': 'SG2_40789397', 'win': False, 'gameCreation': 1730359668471, 'kda': 1.0}]"
